Wavelength,Excitation,Emission
300,30.58558,0
301,27.61688,0
302,25.19415,0
303,23.08136,0
304,20.97427,0
305,19.4612,0
306,17.82927,0
307,16.30482,0
308,15.69629,0
309,14.69251,0
310,13.77403,0
311,13.39896,0
312,13.28806,0
313,12.85584,0
314,12.7165,0
315,12.56266,0
316,12.4293,0
317,12.26409,0
318,12.01983,0
319,11.93708,0
320,11.79205,0
321,11.56741,0
322,11.34846,0
323,11.77812,0
324,11.60466,0
325,11.60722,0
326,11.82931,0
327,11.90608,0
328,11.8148,0
329,11.42836,0
330,11.40277,0
331,11.35699,0
332,11.42552,0
333,11.32315,0
334,11.47073,0
335,11.42552,0
336,11.33168,0
337,11.22647,0
338,11.10704,0
339,10.88808,0
340,10.82552,0
341,10.82808,0
342,10.70609,0
343,10.35349,0
344,10.3077,0
345,9.932351,0
346,9.557282,0
347,9.284299,0
348,8.937098,0
349,8.558901,0
350,8.297291,0
351,7.947814,0
352,7.805635,0
353,7.521277,0
354,7.344975,0
355,7.160142,0
356,7.233791,0
357,7.054645,0
358,7.063176,0
359,7.199668,0
360,7.296634,0
361,7.373411,0
362,7.558244,0
363,7.651797,0
364,7.802792,0
365,7.73739,0
366,7.614831,0
367,7.503931,0
368,7.347534,0
369,7.137393,0
370,6.972466,0
371,6.690951,0
372,6.457493,0
373,6.144699,0
374,6.093799,0
375,5.766502,0
376,5.601859,0
377,5.331718,0
378,5.112762,0
379,4.973142,0
380,4.816745,0
381,4.67485,0
382,4.651817,0
383,4.572197,0
384,4.322246,0
385,4.430303,0
386,4.327933,0
387,4.353241,0
388,4.339023,0
389,4.310587,0
390,4.316559,0
391,4.296654,0
392,4.216749,0
393,4.270777,0
394,4.279308,0
395,4.254,0
396,4.182626,0
397,4.270777,0
398,4.182626,0
399,4.216749,0
400,4.100163,0
401,4.131726,0
402,4.01514,0
403,4.026229,0
404,3.892865,0
405,3.875519,0
406,3.818932,0
407,3.764904,0
408,3.725094,0
409,3.759217,0
410,3.721966,0
411,3.69353,0
412,3.645189,0
413,3.585474,0
414,3.480546,0
415,3.540261,0
416,3.497323,0
417,3.474574,0
418,3.366518,0
419,3.358272,0
420,3.304244,0
421,3.207562,0
422,3.235997,0
423,3.26159,0
424,3.130501,0
425,3.136188,0
426,3.036947,0
427,2.925763,0
428,3.062255,0
429,2.939981,0
430,2.837612,0
431,2.903014,0
432,2.951355,0
433,2.871735,0
434,2.900455,0
435,2.965573,0
436,2.937137,0
437,2.778181,0
438,2.744058,0
439,2.692589,0
440,2.692589,0
441,2.652778,0
442,2.672683,0
443,2.721025,0
444,2.763963,0
445,2.666997,0
446,2.846427,0
447,2.820834,0
448,2.78074,0
449,2.809175,0
450,2.900455,0
451,2.905858,0
452,2.959886,0
453,2.934578,0
454,2.97126,0
455,2.982919,0
456,3.045477,0
457,3.073629,0
458,3.184529,0
459,3.090975,0
460,3.187657,0
461,3.281495,0
462,3.400641,0
463,3.378177,0
464,3.562725,0
465,3.596848,0
466,3.690971,0
467,3.759217,0
468,3.807273,0
469,3.912486,0
470,4.000637,0
471,4.126039,0
472,4.299213,0
473,4.466984,0
474,4.691628,0
475,4.805371,0
476,5.109634,0
477,5.203757,0
478,5.499206,0
479,5.63001,0
480,5.917497,0
481,6.079296,0
482,6.372185,0
483,6.534554,0
484,6.790192,0
485,7.06602,0
486,7.24545,0
487,7.418623,0
488,7.734546,0
489,7.8281,0
490,8.087151,0
491,8.285917,0
492,8.578806,0
493,8.763923,0
494,9.068187,0
495,9.309891,0
496,9.721927,0
497,9.95254,0
498,10.40439,0
499,10.85083,0
500,11.30296,0
501,11.76959,0
502,12.45489,0
503,13.10892,0
504,13.83972,0
505,14.63848,0
506,15.51146,0
507,16.4271,0
508,17.39989,0
509,18.4631,0
510,19.54366,0
511,20.69816,0
512,21.90412,0
513,23.00714,0
514,24.29557,0
515,25.46997,0
516,26.66115,0
517,27.67944,0
518,28.82512,0
519,29.66113,0
520,30.52018,0
521,31.25951,0
522,31.90216,0
523,32.29429,0
524,32.61277,0
525,32.79789,0
526,32.84338,0
527,32.76064,0
528,32.70121,0
529,32.5704,0
530,32.4595,2.700963
531,32.30566,1.892963
532,32.37391,1.048159
533,32.4794,0.8102422
534,32.70661,0.8464856
535,33.07627,0.9473689
536,33.6794,1.164081
537,34.40167,1.362765
538,35.47654,1.531091
539,36.63928,1.85289
540,38.12363,2.180574
541,39.69926,2.597184
542,41.73783,3.135042
543,43.89326,3.692608
544,46.43856,4.331162
545,49.0629,5.1443
546,52.0916,6.315107
